word,weight,frequency,weight_pct,frequency_pct,hits
mortgage,2.90909090909,11,0.000123779717798,0.000221181107112,32
ps,2.9,20,0.000123392906179,0.000402147467476,58
nurse,2.9,10,0.000123392906179,0.000201073733738,29
cricket,2.84210526316,19,0.000120929526927,0.000382040094103,54
club,2.82051282051,39,0.000120010784083,0.000784187561579,110
meal,2.81818181818,11,0.000119911601616,0.000221181107112,31
chatstick,2.76,25,0.00011743600726,0.000502684334345,69
taxi,2.75,36,0.00011701051448,0.000723865441457,99
dasher,2.72727272727,11,0.000116043485435,0.000221181107112,30
asia,2.72727272727,11,0.000116043485435,0.000221181107112,30
phonics,2.7,10,0.000114883050581,0.000201073733738,27
ch,2.66666666667,12,0.000113464741314,0.000241288480486,32
hindi,2.63636363636,22,0.000112175369254,0.000442362214224,58
preschool,2.63636363636,11,0.000112175369254,0.000221181107112,29
matching,2.63636363636,11,0.000112175369254,0.000221181107112,29
georgia,2.6,10,0.000110628122782,0.000201073733738,26
meeting,2.57142857143,14,0.000109412429125,0.000281503227233,36
explore,2.52380952381,21,0.00010738627303,0.00042225484085,53
ultimative,2.5,10,0.000106373194982,0.000201073733738,25
trails,2.5,22,0.000106373194982,0.000442362214224,55
zwölfter,2.45454545455,11,0.000104439136892,0.000221181107112,27
st,2.42222222222,45,0.000103063806694,0.000904831801822,109
le,2.38888888889,18,0.000101645497427,0.000361932720729,43
sc,2.38461538462,13,0.000101463662906,0.00026139585386,31
church,2.37209302326,43,0.000100930845472,0.000864617055074,102
conference,2.32142857143,28,9.87751096264e-05,0.000563006454467,65
hotel,2.3125,16,9.83952053586e-05,0.000321717973981,37
island,2.30555555556,36,9.80997242614e-05,0.000723865441457,83
brazil,2.3,10,9.78633393837e-05,0.000201073733738,23
estate,2.27272727273,11,9.67029045293e-05,0.000221181107112,25
banking,2.26666666667,15,9.64450301172e-05,0.000301610600607,34
amino,2.22222222222,18,9.45539510953e-05,0.000361932720729,40
annual,2.15384615385,13,9.16445987539e-05,0.00026139585386,28
guided,2.05,20,8.72260198854e-05,0.000402147467476,41
state,2.0,12,8.50985559858e-05,0.000241288480486,24
ca,1.9,10,8.08436281865e-05,0.000201073733738,19
homes,1.9,10,8.08436281865e-05,0.000201073733738,19
taxigram,1.86666666667,15,7.94253189201e-05,0.000301610600607,28
campgrounds,1.6875,16,7.1801906613e-05,0.000321717973981,27
pharmacy,1.28571428571,14,5.47062145623e-05,0.000281503227233,18
